stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1177,1177,SAN JACINTO/DEAN KEETON NW CORNER,Northwest corner of SAN JACINTO and DEAN KEETON - Nearside,30.289599,-97.734686,,http://www.capmetro.org/gismaps/stops/1177.html,,,,0
1178,1178,2400 SAN JACINTO/24TH,Northwest corner of SAN JACINTO and 24TH - Nearside,30.287254,-97.733663,,http://www.capmetro.org/gismaps/stops/1178.html,,,,0
1179,1179,2300 SAN JACINTO/23RD,Northwest corner of SAN JACINTO and 23RD - Nearside,30.285505,-97.733783,,http://www.capmetro.org/gismaps/stops/1179.html,,,,0
1180,1180,2100 SAN JACINTO/21ST,Northwest corner of SAN JACINTO and 21ST - Nearside,30.283361,-97.734167,,http://www.capmetro.org/gismaps/stops/1180.html,,,,0
1181,1181,1960 SAN JACINTO/TRINITY,Northwest corner of SAN JACINTO and TRINITY - Mid-Block,30.280661,-97.733899,,http://www.capmetro.org/gismaps/stops/1181.html,,,,0
1186,1186,715 RIVERSIDE/ALAMEDA,Southwest corner of RIVERSIDE and ALAMEDA - Nearside,30.250734,-97.74061,,http://www.capmetro.org/gismaps/stops/1186.html,,,,0
1187,1187,1005 EAST RIVERSIDE/TRAVIS HEIGHTS,Southeast corner of RIVERSIDE and TRAVIS HEIGHTS - Mid-Block,30.24959,-97.738348,,http://www.capmetro.org/gismaps/stops/1187.html,,,,0
1188,1188,RIVERSIDE/KENWOOD,Southwest corner of RIVERSIDE and KENWOOD - Nearside,30.248592,-97.736886,,http://www.capmetro.org/gismaps/stops/1188.html,,,,0
1190,1190,1724 BURTON/WOODLAND,Northwest corner of BURTON and WOODLAND - Nearside,30.236152,-97.728459,,http://www.capmetro.org/gismaps/stops/1190.html,,,,0
1191,1191,1920 BURTON/MARIPOSA,Northwest corner of BURTON and MARIPOSA - Nearside,30.233861,-97.731812,,http://www.capmetro.org/gismaps/stops/1191.html,,,,0
1193,1193,2310 PARKER/OLTORF,Southwest corner of PARKER and OLTORF - Mid-Block,30.231874,-97.737285,,http://www.capmetro.org/gismaps/stops/1193.html,,,,0
1194,1194,2504 PARKER/BRAXTON,Southwest corner of PARKER and BRAXTON - Farside,30.229929,-97.738557,,http://www.capmetro.org/gismaps/stops/1194.html,,,,0
1195,1195,2718 PARKER/ROYAL HILL,Northwest corner of PARKER and ROYAL HILL - Nearside,30.227504,-97.740505,,http://www.capmetro.org/gismaps/stops/1195.html,,,,1
1199,1199,WOODWARD/BEN WHITE NW CORNER,Northwest corner of WOODWARD and BEN WHITE - Nearside,30.217147,-97.744042,,http://www.capmetro.org/gismaps/stops/1199.html,,,,0
1202,1202,FREIDRICH/DIRECTORS,Northwest corner of FREIDRICH and DIRECTORS - Nearside,30.212493,-97.748209,,http://www.capmetro.org/gismaps/stops/1202.html,,,,1
1203,1203,4600 FREIDRICH/ST ELMO,Southwest corner of FREIDRICH and ST ELMO - Mid-Block,30.208183,-97.750908,,http://www.capmetro.org/gismaps/stops/1203.html,,,,0
1204,1204,TERI/FREIDRICH,Southeast corner of TERI and FREIDRICH - Mid-Block,30.202831,-97.753472,,http://www.capmetro.org/gismaps/stops/1204.html,,,,0
1206,1206,5110 PEPPERTREE/PALMERA,Northwest corner of PEPPERTREE and PALMERA - Nearside,30.20012,-97.752016,,http://www.capmetro.org/gismaps/stops/1206.html,,,,0
1207,1207,5502 PEPPERTREE/PEACH,Southwest corner of PEPPERTREE and PEACH - Farside,30.196188,-97.753216,,http://www.capmetro.org/gismaps/stops/1207.html,,,,0
1208,1208,PEPPERTREE/STASSNEY,Northwest corner of PEPPERTREE and STASSNEY - Nearside,30.193624,-97.752548,,http://www.capmetro.org/gismaps/stops/1208.html,,,,0
1212,1212,5406 PLEASANT VALLEY/VILLAGE,Northwest corner of PLEASANT VALLEY and VILLAGE - Nearside,30.193289,-97.744743,,http://www.capmetro.org/gismaps/stops/1212.html,,,,0
1213,1213,5802 PLEASANT VALLEY/LEATHERLEAF,Southwest corner of PLEASANT VALLEY and LEATHERLEAF - Farside,30.18888,-97.745538,,http://www.capmetro.org/gismaps/stops/1213.html,,,,0
1214,1214,6100 PLEASANT VALLEY/DOVE SPRINGS,Southwest corner of PLEASANT VALLEY and DOVE SPRINGS - Mid-Block,30.185358,-97.745648,,http://www.capmetro.org/gismaps/stops/1214.html,,,,0
1215,1215,6406 PLEASANT VALLEY/CREEK BEND,Southwest corner of PLEASANT VALLEY and CREEK BEND - Farside,30.182114,-97.746097,,http://www.capmetro.org/gismaps/stops/1215.html,,,,0
1219,1219,6107 PLEASANT VALLEY/TURNSTONE,Southeast corner of PLEASANT VALLEY and TURNSTONE - Nearside,30.185198,-97.745196,,http://www.capmetro.org/gismaps/stops/1219.html,,,,0
1220,1220,5803 PLEASANT VALLEY/VILLAGE SQUARE,Northeast corner of PLEASANT VALLEY and VILLAGE SQUARE - Farside,30.188891,-97.74529,,http://www.capmetro.org/gismaps/stops/1220.html,,,,0
1221,1221,5505 PLEASANT VALLEY/PALO BLANCO,Northeast corner of PLEASANT VALLEY and PALO BLANCO - Mid-Block,30.192237,-97.744516,,http://www.capmetro.org/gismaps/stops/1221.html,,,,0
1223,1223,2522 STASSNEY/CHAPARRAL,Northeast corner of STASSNEY and CHAPARRAL - Nearside,30.193919,-97.747016,,http://www.capmetro.org/gismaps/stops/1223.html,,,,1
1224,1224,2408 STASSNEY/PALO BLANCO,Northwest corner of STASSNEY and PALO BLANCO - Mid-Block,30.193714,-97.750685,,http://www.capmetro.org/gismaps/stops/1224.html,,,,0
1226,1226,PEPPERTREE/DEADWOOD,Southeast corner of PEPPERTREE and DEADWOOD - Nearside,30.197335,-97.752712,,http://www.capmetro.org/gismaps/stops/1226.html,,,,0
1228,1228,2008 TERI/PEPPER,Northwest corner of TERI and PEPPER - Farside,30.202365,-97.752499,,http://www.capmetro.org/gismaps/stops/1228.html,,,,0
1229,1229,4801 FREIDRICH/TERI,Northeast corner of FREIDRICH and TERI - Farside,30.204466,-97.753036,,http://www.capmetro.org/gismaps/stops/1229.html,,,,0
1230,1230,4601 FREIDRICH/CITY YARD,Northeast corner of FREIDRICH and CITY YARD - Mid-Block,30.208174,-97.750684,,http://www.capmetro.org/gismaps/stops/1230.html,,,,0
1231,1231,4217 FREIDRICH/ST ELMO,Northeast corner of FREIDRICH and ST ELMO - Mid-Block,30.211335,-97.748705,,http://www.capmetro.org/gismaps/stops/1231.html,,,,0
1232,1232,4115 FREIDRICH/WOODWARD,Southwest corner of FREIDRICH and WOODWARD - Nearside,30.213484,-97.746116,,http://www.capmetro.org/gismaps/stops/1232.html,,,,0
1233,1233,WOODWARD/BEN WHITE SE CORNER,Southeast corner of WOODWARD and BEN WHITE - Nearside,30.215081,-97.744146,,http://www.capmetro.org/gismaps/stops/1233.html,,,,0
1235,1235,1901 WOODWARD/PARKER,Northeast corner of WOODWARD and PARKER - Nearside,30.219456,-97.743789,,http://www.capmetro.org/gismaps/stops/1235.html,,,,0
1237,1237,3101 PARKER/WICKSHIRE,Southeast corner of PARKER and WICKSHIRE - Nearside,30.224517,-97.742158,,http://www.capmetro.org/gismaps/stops/1237.html,,,,0
1238,1238,2801 PARKER/ROYAL HILL,Northeast corner of PARKER and ROYAL HILL - Farside,30.227381,-97.740387,,http://www.capmetro.org/gismaps/stops/1238.html,,,,0
1239,1239,2501 PARKER/BRAXTON,Southeast corner of PARKER and BRAXTON - Nearside,30.230144,-97.7382,,http://www.capmetro.org/gismaps/stops/1239.html,,,,1
1240,1240,2301 PARKER/OLTORF,Southeast corner of PARKER and OLTORF - Nearside,30.232116,-97.736934,,http://www.capmetro.org/gismaps/stops/1240.html,,,,0
1242,1242,2001 BURTON/MARIPOSA,Southeast corner of BURTON and MARIPOSA - Nearside,30.233411,-97.731925,,http://www.capmetro.org/gismaps/stops/1242.html,,,,1
1243,1243,BURTON/VALLEY HILL CIR.,Southeast corner of BURTON and VALLEY HILL - Nearside,30.23436,-97.730784,,http://www.capmetro.org/gismaps/stops/1243.html,,,,0
1244,1244,1801 BURTON/WOODLAND,Southeast corner of BURTON and WOODLAND - Nearside,30.235764,-97.72851,,http://www.capmetro.org/gismaps/stops/1244.html,,,,0
1246,1246,1000 EAST RIVERSIDE/TRAVIS HEIGHTS,Northeast corner of RIVERSIDE and TRAVIS HEIGHTS - Nearside,30.249906,-97.738594,,http://www.capmetro.org/gismaps/stops/1246.html,,,,0
1249,1249,150 RIVERSIDE/NEWNING,Northwest corner of RIVERSIDE and NEWNING - Mid-Block,30.255868,-97.74546,,http://www.capmetro.org/gismaps/stops/1249.html,,,,0
1253,1253,2031 SAN JACINTO/21ST,Southeast corner of SAN JACINTO and 21ST - Nearside,30.283104,-97.73391,,http://www.capmetro.org/gismaps/stops/1253.html,,,,0
1255,1255,2329 SAN JACINTO/24TH,Southeast corner of SAN JACINTO and 24TH - Nearside,30.28694,-97.733427,,http://www.capmetro.org/gismaps/stops/1255.html,,,,0
1256,1256,2525 SAN JACINTO/DEAN KEETON,Southeast corner of SAN JACINTO and DEAN KEETON - Nearside,30.288776,-97.734397,,http://www.capmetro.org/gismaps/stops/1256.html,,,,0
1257,1257,DUVAL/BELLEVUE,Northeast corner of DUVAL and BELLEVUE - Farside,30.292127,-97.733917,,http://www.capmetro.org/gismaps/stops/1257.html,,,,0
1258,1258,DUVAL/32ND,Southeast corner of DUVAL and 32ND - Mid-Block,30.293384,-97.733108,,http://www.capmetro.org/gismaps/stops/1258.html,,,,1
1259,1259,DUVAL/HARRIS,Southeast corner of DUVAL and HARRIS - Nearside,30.29591,-97.73149,,http://www.capmetro.org/gismaps/stops/1259.html,,,,1
1260,1260,3717 DUVAL/38TH,Southeast corner of DUVAL and 38TH - Nearside,30.298515,-97.729831,,http://www.capmetro.org/gismaps/stops/1260.html,,,,1
1261,1261,4017 DUVAL/41ST,Southeast corner of DUVAL and 41ST - Nearside,30.30214,-97.727604,,http://www.capmetro.org/gismaps/stops/1261.html,,,,0
1262,1262,DUVAL/PARK,Northeast corner of DUVAL and PARK - Farside,30.304132,-97.726358,,http://www.capmetro.org/gismaps/stops/1262.html,,,,1
1263,1263,4433 DUVAL/45TH,Southeast corner of DUVAL and 45TH - Nearside,30.306896,-97.724576,,http://www.capmetro.org/gismaps/stops/1263.html,,,,1
1264,1264,4533 DUVAL/45TH,Northeast corner of DUVAL and 45TH - Mid-Block,30.308301,-97.723678,,http://www.capmetro.org/gismaps/stops/1264.html,,,,0
1265,1265,4803 DUVAL/48TH STREET,Northeast corner of DUVAL and 48TH - Farside,30.311174,-97.721789,,http://www.capmetro.org/gismaps/stops/1265.html,,,,0
1266,1266,DUVAL/50TH,Southeast corner of DUVAL and 50TH - Nearside,30.313021,-97.720609,,http://www.capmetro.org/gismaps/stops/1266.html,,,,0
1267,1267,DUVAL/BRUNING,Northeast corner of DUVAL and BRUNING - Farside,30.314435,-97.719695,,http://www.capmetro.org/gismaps/stops/1267.html,,,,1
1268,1268,304 53RD/AVENUE H,Northwest corner of 53RD and AVENUE H - Farside,30.317016,-97.719635,,http://www.capmetro.org/gismaps/stops/1268.html,,,,0
1270,1270,5501 AVENUE F/55TH,Northeast corner of AVENUE F and 55TH - Farside,30.320014,-97.719595,,http://www.capmetro.org/gismaps/stops/1270.html,,,,0
1271,1271,5613 AVENUE F/KOENIG,Southeast corner of AVENUE F and KOENIG - Nearside,30.321598,-97.71873,,http://www.capmetro.org/gismaps/stops/1271.html,,,,0
1273,1273,6902 AIRPORT BLVD/GUADALUPE,Northeast corner of AIRPORT and GUADALUPE - Mid-Block,30.333896,-97.716766,,http://www.capmetro.org/gismaps/stops/1273.html,,,,0
1274,1274,GUADALUPE/KENNISTSON,Southeast corner of GUADALUPE and KENNISTSON - Nearside,30.334694,-97.716377,,http://www.capmetro.org/gismaps/stops/1274.html,,,,0
1275,1275,7125 GUADALUPE/ST JOHNS,Southeast corner of GUADALUPE and ST JOHNS - Nearside,30.337671,-97.714427,,http://www.capmetro.org/gismaps/stops/1275.html,,,,0
1276,1276,7417 GUADALUPE/CRESTLAND,Southeast corner of GUADALUPE and CRESTLAND - Nearside,30.339996,-97.712898,,http://www.capmetro.org/gismaps/stops/1276.html,,,,0
1278,1278,7601 NORTHCREST/PRAIRIE DELL,Southeast corner of NORTHCREST and PRAIRIE DELL - Nearside,30.340632,-97.708421,,http://www.capmetro.org/gismaps/stops/1278.html,,,,0
1282,1282,GEORGIAN/RED OAK,Northeast corner of GEORGIAN and RED OAK - Farside,30.349494,-97.702006,,http://www.capmetro.org/gismaps/stops/1282.html,,,,0
1283,1283,GEORGIAN/WALNUT,Northeast corner of GEORGIAN and WALNUT - Farside,30.351297,-97.700509,,http://www.capmetro.org/gismaps/stops/1283.html,,,,0
1284,1284,GEORGIAN/LITTLE WALNUT,Northeast corner of GEORGIAN and LITTLE WALNUT - Farside,30.353431,-97.698728,,http://www.capmetro.org/gismaps/stops/1284.html,,,,1
1285,1285,GEORGIAN/HOME PLACE,Northeast corner of GEORGIAN and HOME - Mid-Block,30.356009,-97.696169,,http://www.capmetro.org/gismaps/stops/1285.html,,,,0
1286,1286,9013 GEORGIAN/FAWNRIDGE,Southeast corner of GEORGIAN and FAWNRIDGE - Nearside,30.358122,-97.694809,,http://www.capmetro.org/gismaps/stops/1286.html,,,,0
1288,1288,9309 GEORGIAN/RUNDBERG,Southeast corner of GEORGIAN and RUNDBERG - Nearside,30.360565,-97.693496,,http://www.capmetro.org/gismaps/stops/1288.html,,,,0
1289,1289,307 RUNDBERG/NORTH CREEK,Southwest corner of RUNDBERG and NORTH CREEK - Nearside,30.360039,-97.692027,,http://www.capmetro.org/gismaps/stops/1289.html,,,,0
1290,1290,829 RUNDBERG/MIDDLE FISKVILLE,Southwest corner of RUNDBERG and MIDDLE FISKVILLE - Nearside,30.357385,-97.686663,,http://www.capmetro.org/gismaps/stops/1290.html,,,,1
1307,1307,1041 ST JOHNS/MEADOR,Southwest corner of ST JOHNS and MEADOR - Nearside,30.32904,-97.69637,,http://www.capmetro.org/gismaps/stops/1307.html,,,,0
1308,1308,1127 ST JOHNS/GRAND CANYON,Southwest corner of ST JOHNS and GRAND CANYON - Nearside,30.32813,-97.69448,,http://www.capmetro.org/gismaps/stops/1308.html,,,,0
1310,1310,1411 CORONADO HILLS/CAMERON,Southeast corner of CORONADO HILLS and CAMERON - Mid-Block,30.328651,-97.689818,,http://www.capmetro.org/gismaps/stops/1310.html,,,,0
1311,1311,1501 CORONADO HILLS/CAMERON,Southeast corner of CORONADO HILLS and CAMERON - Mid-Block,30.327187,-97.688433,,http://www.capmetro.org/gismaps/stops/1311.html,,,,0
1312,1312,7220 BERKMAN/REAGAN HILL,Southwest corner of BERKMAN and REAGAN HILL - Mid-Block,30.325437,-97.688877,,http://www.capmetro.org/gismaps/stops/1312.html,,,,0
1313,1313,BERKMAN/US 290 NW CORNER,Northwest corner of BERKMAN and US 290 - Nearside,30.3223,-97.68924,,http://www.capmetro.org/gismaps/stops/1313.html,,,,0
1316,1316,6208 BERKMAN/GLEN VALLEY,Northwest corner of BERKMAN and GLEN VALLEY - Nearside,30.316364,-97.691275,,http://www.capmetro.org/gismaps/stops/1316.html,,,,0
1318,1318,5810 BERKMAN/SWEETBRIAR,Southwest corner of BERKMAN and SWEETBRIAR - Farside,30.312311,-97.693666,,http://www.capmetro.org/gismaps/stops/1318.html,,,,0
1319,1319,BERKMAN/CLOVERLEAF,Northwest corner of BERKMAN and CLOVERLEAF - Nearside,30.309342,-97.695539,,http://www.capmetro.org/gismaps/stops/1319.html,,,,0
1321,1321,1907 ROGGE/RIDGEMONT,Southwest corner of ROGGE and RIDGEMONT - Nearside,30.30705,-97.692928,,http://www.capmetro.org/gismaps/stops/1321.html,,,,0
1322,1322,1935 ROGGE/WESTMINSTER,Southwest corner of ROGGE and WESTMINSTER - Nearside,30.307746,-97.690136,,http://www.capmetro.org/gismaps/stops/1322.html,,,,0
1323,1323,2305 ROGGE/WIGHT,Southeast corner of ROGGE and WIGHT - Farside,30.307017,-97.686644,,http://www.capmetro.org/gismaps/stops/1323.html,,,,0
1324,1324,2801 ROGGE/MANOR,Southwest corner of ROGGE and MANOR - Nearside,30.30466,-97.681716,,http://www.capmetro.org/gismaps/stops/1324.html,,,,0
1325,1325,3109 ROGGE/REICHER,Southeast corner of ROGGE and REICHER - Farside,30.302655,-97.677548,,http://www.capmetro.org/gismaps/stops/1325.html,,,,0
1326,1326,3505 ROGGE/SPRINGDALE,Southwest corner of ROGGE and SPRINGDALE - Nearside,30.300744,-97.673576,,http://www.capmetro.org/gismaps/stops/1326.html,,,,1
1327,1327,SPRINGDALE/CHADWYCK,Southwest corner of SPRINGDALE and CHADWYCK - Mid-Block,30.298516,-97.674659,,http://www.capmetro.org/gismaps/stops/1327.html,,,,0
1328,1328,5322 SPRINGDALE/NORWOOD HILL,Southwest corner of SPRINGDALE and NORWOOD HILL - Farside,30.296984,-97.675773,,http://www.capmetro.org/gismaps/stops/1328.html,,,,0
1329,1329,5100 SPRINGDALE/51ST,Northwest corner of SPRINGDALE and 51ST - Nearside,30.293871,-97.677744,,http://www.capmetro.org/gismaps/stops/1329.html,,,,0
1330,1330,4612 SPRINGDALE/TOUCHSTONE,Northwest corner of SPRINGDALE and TOUCHSTONE - Nearside,30.289603,-97.680296,,http://www.capmetro.org/gismaps/stops/1330.html,,,,0
1331,1331,4300 SPRINGDALE/MARTIN LUTHER KING,Northwest corner of SPRINGDALE and MARTIN LUTHER KING - Nearside,30.286134,-97.682608,,http://www.capmetro.org/gismaps/stops/1331.html,,,,0
1332,1332,SPRINGDALE/OAK CLIFF,Northwest corner of SPRINGDALE and OAK CLIFF - Nearside,30.285006,-97.683281,,http://www.capmetro.org/gismaps/stops/1332.html,,,,0
1333,1333,SPRINGDALE/KITTY,Southwest corner of SPRINGDALE and KITTY - Farside,30.283131,-97.684516,,http://www.capmetro.org/gismaps/stops/1333.html,,,,0
1334,1334,SPRINGDALE/GLOMAR,Northwest corner of SPRINGDALE and GLOMAR - Nearside,30.281879,-97.685305,,http://www.capmetro.org/gismaps/stops/1334.html,,,,0
1335,1335,1200 SPRINGDALE/12TH,Northwest corner of SPRINGDALE and 12TH - Nearside,30.279234,-97.686965,,http://www.capmetro.org/gismaps/stops/1335.html,,,,0
1336,1336,1150 SPRINGDALE/WEBBERVILLE,Northwest corner of SPRINGDALE and WEBBERVILLE - Nearside,30.276735,-97.688489,,http://www.capmetro.org/gismaps/stops/1336.html,,,,0
1337,1337,1106 SPRINGDALE/LEDESMA,Northwest corner of SPRINGDALE and LEDESMA - Nearside,30.274303,-97.69009,,http://www.capmetro.org/gismaps/stops/1337.html,,,,0
1338,1338,1050 SPRINGDALE/PROCK,Northwest corner of SPRINGDALE and PROCK - Nearside,30.270901,-97.692225,,http://www.capmetro.org/gismaps/stops/1338.html,,,,0
1339,1339,1018 SPRINGDALE/GOODWIN,Northwest corner of SPRINGDALE and GOODWIN - Nearside,30.267579,-97.694349,,http://www.capmetro.org/gismaps/stops/1339.html,,,,0
1340,1340,1006 SPRINGDALE/AIRPORT,Northwest corner of SPRINGDALE and AIRPORT - Nearside,30.266136,-97.695276,,http://www.capmetro.org/gismaps/stops/1340.html,,,,1
1341,1341,3600 GOVALLE/GUNTER,Northeast corner of GOVALLE and GUNTER - Nearside,30.264829,-97.698664,,http://www.capmetro.org/gismaps/stops/1341.html,,,,0
1342,1342,3200 GOVALLE/TILLERY,Northeast corner of GOVALLE and TILLERY - Nearside,30.26602,-97.70202,,http://www.capmetro.org/gismaps/stops/1342.html,,,,1
1345,1345,3000 WEBBERVILLE/PLEASANT VALLEY,Southwest corner of WEBBERVILLE and PLEASANT VALLEY - Mid-Block,30.266307,-97.708561,,http://www.capmetro.org/gismaps/stops/1345.html,,,,0
1346,1346,850 PLEASANT VALLEY/WEBBERVILLE,Southeast corner of PLEASANT VALLEY and WEBBERVILLE - Farside,30.26516,-97.70881,,http://www.capmetro.org/gismaps/stops/1346.html,,,,1
1347,1347,820 PLEASANT VALLEY/LYONS,Southwest corner of PLEASANT VALLEY and LYONS - Mid-Block,30.26365,-97.70834,,http://www.capmetro.org/gismaps/stops/1347.html,,,,0
1348,1348,734 PLEASANT VALLEY/PRADO,Southwest corner of PLEASANT VALLEY and PRADO - Mid-Block,30.261519,-97.709049,,http://www.capmetro.org/gismaps/stops/1348.html,,,,1
1349,1349,650 PLEASANT VALLEY/7TH,Southwest corner of PLEASANT VALLEY and 7TH - Farside,30.259735,-97.709729,,http://www.capmetro.org/gismaps/stops/1349.html,,,,0
1351,1351,208 PLEASANT VALLEY/3RD,Southwest corner of PLEASANT VALLEY and 3RD - Farside,30.254448,-97.712218,,http://www.capmetro.org/gismaps/stops/1351.html,,,,0
1352,1352,104 PLEASANT VALLEY/CESAR CHAVEZ,Northwest corner of PLEASANT VALLEY and CESAR CHAVEZ - Nearside,30.253275,-97.712766,,http://www.capmetro.org/gismaps/stops/1352.html,,,,0
1353,1353,1108 PLEASANT VALLEY/LAKESHORE,Southwest corner of PLEASANT VALLEY and LAKESHORE - Farside,30.242025,-97.717608,,http://www.capmetro.org/gismaps/stops/1353.html,,,,0
1356,1356,2502 OLTORF/PLEASANT VALLEY,Northwest corner of OLTORF and PLEASANT VALLEY - Farside,30.227843,-97.728279,,http://www.capmetro.org/gismaps/stops/1356.html,,,,0
1358,1358,2030 OLTORF/WILLOW CREEK,Northwest corner of OLTORF and WILLOW CREEK - Mid-Block,30.230518,-97.732354,,http://www.capmetro.org/gismaps/stops/1358.html,,,,0
1359,1359,2201 BURTON/OLTORF,Northeast corner of BURTON and OLTORF - Farside,30.231208,-97.73355,,http://www.capmetro.org/gismaps/stops/1359.html,,,,1
1361,1361,BURTON/RIVERSIDE,Southeast corner of BURTON and RIVERSIDE - Mid-Block,30.239196,-97.727578,,http://www.capmetro.org/gismaps/stops/1361.html,,,,1
1364,1364,1100 PLEASANT VALLEY/LAKESHORE,Southeast corner of PLEASANT VALLEY and LAKESHORE - Nearside,30.242291,-97.717206,,http://www.capmetro.org/gismaps/stops/1364.html,,,,0
1365,1365,517 PLEASANT VALLEY (KRIEG FIELD),Southeast corner of PLEASANT VALLEY and CANTERBURY - Nearside,30.245846,-97.714948,,http://www.capmetro.org/gismaps/stops/1365.html,,,,0
1366,1366,PLEASANT VALLEY/2ND,Southeast corner of PLEASANT VALLEY and 2ND - Nearside,30.25371,-97.712369,,http://www.capmetro.org/gismaps/stops/1366.html,,,,1
1367,1367,301 PLEASANT VALLEY/3RD,Northeast corner of PLEASANT VALLEY and 3RD - Farside,30.255151,-97.7117,,http://www.capmetro.org/gismaps/stops/1367.html,,,,1
1368,1368,501 PLEASANT VALLEY/5TH (CAPMETRO),Northeast corner of PLEASANT VALLEY and 5TH - Mid-Block,30.257417,-97.710603,,http://www.capmetro.org/gismaps/stops/1368.html,,,,0
1369,1369,651 PLEASANT VALLEY/7TH,Southeast corner of PLEASANT VALLEY and 7TH - Nearside,30.259868,-97.709478,,http://www.capmetro.org/gismaps/stops/1369.html,,,,0
1372,1372,819 PLEASANT VALLEY/LYONS,Southeast corner of PLEASANT VALLEY and LYONS - Mid-Block,30.263527,-97.708225,,http://www.capmetro.org/gismaps/stops/1372.html,,,,1
